,liste,nomNuance,nuance,annee,election,tour,region,departement,canton,inscrits,votants,exprimes,voix,clef,code_canton,voixPourcent,participationPourcent,blancsNulsPourcent,Couleur,codeCouleur
14025,Mme BRICOT Martine et M. LEBEE Pierre-Marie,Union de la gauche,BC-UG,2015,Départementales,1,32,02,06,18207,10131,9685,2505,Départementales12015,02006,25.86,55.64,2.45,Rose,#FF5E9A
14026,Mme BRICOT Martine et M. LEBEE Pierre-Marie,Union de la gauche,BC-UG,2015,Départementales,2,32,02,06,18230,10146,9307,46,Départementales22015,02006,0.49,55.66,4.6,Rose clair,#FFAECD
14027,Mme BRICOT Martine et M. LEBEE Pierre-Marie,Union de la gauche,BC-UG,2015,Départementales,2,32,02,06,18230,10146,9307,46,Départementales22015,02006,0.49,55.66,4.6,Rose,#FF5E9A
14028,Mme BRIEC-LAMÉ Anne-Cécile et M. LANDURÉ Philippe,Union de la gauche,BC-UG,2015,Départementales,1,53,22,04,16240,8529,8068,2409,Départementales12015,22004,29.86,52.52,2.84,Rose clair,#FFAECD
14029,Mme BRIEC-LAMÉ Anne-Cécile et M. LANDURÉ Philippe,Union de la gauche,BC-UG,2015,Départementales,1,53,22,04,16240,8529,8068,2409,Départementales12015,22004,29.86,52.52,2.84,Rose,#FF5E9A
14030,Mme BRIEC-LAMÉ Anne-Cécile et M. LANDURÉ Philippe,Union de la gauche,BC-UG,2015,Départementales,2,53,22,04,16238,8672,7941,3713,Départementales22015,22004,46.76,53.41,4.5,Rose clair,#FFAECD
14031,Mme BRIEC-LAMÉ Anne-Cécile et M. LANDURÉ Philippe,Union de la gauche,BC-UG,2015,Départementales,2,53,22,04,16238,8672,7941,3713,Départementales22015,22004,46.76,53.41,4.5,Rose,#FF5E9A
14032,Mme BRILLAUD Chantal et M. MAZIN Jean-Claude,Union de la gauche,BC-UG,2015,Départementales,1,75,79,03,17088,8559,7995,3089,Départementales12015,79003,38.64,50.09,3.3,Rose clair,#FFAECD
14033,Mme BRILLAUD Chantal et M. MAZIN Jean-Claude,Union de la gauche,BC-UG,2015,Départementales,1,75,79,03,17088,8559,7995,3089,Départementales12015,79003,38.64,50.09,3.3,Rose,#FF5E9A
14034,Mme BRILLAUD Chantal et M. MAZIN Jean-Claude,Union de la gauche,BC-UG,2015,Départementales,2,75,79,03,17088,8284,7445,4048,Départementales22015,79003,54.37,48.48,4.91,Rose clair,#FFAECD
14035,Mme BRILLAUD Chantal et M. MAZIN Jean-Claude,Union de la gauche,BC-UG,2015,Départementales,2,75,79,03,17088,8284,7445,4048,Départementales22015,79003,54.37,48.48,4.91,Rose,#FF5E9A
14036,Mme BRISTOT Aude et M. HOELTGEN Didier,Union de la gauche,BC-UG,2015,Départementales,1,11,91,19,34047,15545,14881,4598,Départementales12015,91019,30.9,45.66,1.95,Rose clair,#FFAECD
14037,Mme BRISTOT Aude et M. HOELTGEN Didier,Union de la gauche,BC-UG,2015,Départementales,1,11,91,19,34047,15545,14881,4598,Départementales12015,91019,30.9,45.66,1.95,Rose,#FF5E9A
14038,Mme BRISTOT Aude et M. HOELTGEN Didier,Union de la gauche,BC-UG,2015,Départementales,2,11,91,19,34045,14643,13608,5597,Départementales22015,91019,41.13,43.01,3.04,Rose clair,#FFAECD
14039,Mme BRISTOT Aude et M. HOELTGEN Didier,Union de la gauche,BC-UG,2015,Départementales,2,11,91,19,34045,14643,13608,5597,Départementales22015,91019,41.13,43.01,3.04,Rose,#FF5E9A
14040,Mme BROYER Mireille et M. ROCHE Jean-Pierre,Union de la gauche,BC-UG,2015,Départementales,1,84,01,02,16739,8919,8492,2844,Départementales12015,01002,33.49,53.28,2.55,Rose clair,#FFAECD
14041,Mme BROYER Mireille et M. ROCHE Jean-Pierre,Union de la gauche,BC-UG,2015,Départementales,1,84,01,02,16739,8919,8492,2844,Départementales12015,01002,33.49,53.28,2.55,Rose,#FF5E9A
14042,Mme BROYER Mireille et M. ROCHE Jean-Pierre,Union de la gauche,BC-UG,2015,Départementales,2,84,01,02,16741,9539,9269,3040,Départementales22015,01002,32.8,56.98,1.61,Rose clair,#FFAECD
14043,Mme BROYER Mireille et M. ROCHE Jean-Pierre,Union de la gauche,BC-UG,2015,Départementales,2,84,01,02,16741,9539,9269,3040,Départementales22015,01002,32.8,56.98,1.61,Rose,#FF5E9A
14044,Mme BRUNEAU Nathalie et M. OLIVIER Jean-Pierre,Union de la gauche,BC-UG,2015,Départementales,1,52,53,15,14981,7610,7058,1178,Départementales12015,53015,16.69,50.8,3.68,Rose clair,#FFAECD
14045,Mme BRUNEAU Nathalie et M. OLIVIER Jean-Pierre,Union de la gauche,BC-UG,2015,Départementales,1,52,53,15,14981,7610,7058,1178,Départementales12015,53015,16.69,50.8,3.68,Rose,#FF5E9A
14046,Mme BRUNET Marie-Pierre et M. BRUNIER Christian,Union de la gauche,BC-UG,2015,Départementales,1,75,17,23,19921,9976,9577,2821,Départementales12015,17023,29.46,50.08,2.0,Rose clair,#FFAECD
14047,Mme BRUNET Marie-Pierre et M. BRUNIER Christian,Union de la gauche,BC-UG,2015,Départementales,1,75,17,23,19921,9976,9577,2821,Départementales12015,17023,29.46,50.08,2.0,Rose,#FF5E9A
14048,Mme BRUNET Marie-Pierre et M. BRUNIER Christian,Union de la gauche,BC-UG,2015,Départementales,2,75,17,23,19828,9553,8802,3726,Départementales22015,17023,42.33,48.18,3.79,Rose clair,#FFAECD
14049,Mme BRUNET Marie-Pierre et M. BRUNIER Christian,Union de la gauche,BC-UG,2015,Départementales,2,75,17,23,19828,9553,8802,3726,Départementales22015,17023,42.33,48.18,3.79,Rose,#FF5E9A
14050,Mme BRUNET-LECHENAULT Claudette et M. DESCIEUX Jean-Christophe,Union de la gauche,BC-UG,2015,Départementales,1,27,71,04,14956,7343,6969,2138,Départementales12015,71004,30.68,49.1,2.5,Rose clair,#FFAECD
14051,Mme BRUNET-LECHENAULT Claudette et M. DESCIEUX Jean-Christophe,Union de la gauche,BC-UG,2015,Départementales,1,27,71,04,14956,7343,6969,2138,Départementales12015,71004,30.68,49.1,2.5,Rose,#FF5E9A
14052,Mme BRUNET-LECHENAULT Claudette et M. DESCIEUX Jean-Christophe,Union de la gauche,BC-UG,2015,Départementales,2,27,71,04,14958,7707,7393,2884,Départementales22015,71004,39.01,51.52,2.1,Rose clair,#FFAECD
14053,Mme BRUNET-LECHENAULT Claudette et M. DESCIEUX Jean-Christophe,Union de la gauche,BC-UG,2015,Départementales,2,27,71,04,14958,7707,7393,2884,Départementales22015,71004,39.01,51.52,2.1,Rose,#FF5E9A
14054,Mme BUCHON Marie-Hélène et M. CELLIER Thomas,Union de la gauche,BC-UG,2015,Départementales,1,28,76,02,34142,18151,17548,3495,Départementales12015,76002,19.92,53.16,1.77,Rose clair,#FFAECD
14055,Mme BUCHON Marie-Hélène et M. CELLIER Thomas,Union de la gauche,BC-UG,2015,Départementales,1,28,76,02,34142,18151,17548,3495,Départementales12015,76002,19.92,53.16,1.77,Rose,#FF5E9A
14056,Mme BUGGIN Maryline et M. LEDROIT Yannick,Union de la gauche,BC-UG,2015,Départementales,1,52,53,03,15087,7275,6921,1205,Départementales12015,53003,17.41,48.22,2.35,Rose clair,#FFAECD
14057,Mme BUGGIN Maryline et M. LEDROIT Yannick,Union de la gauche,BC-UG,2015,Départementales,1,52,53,03,15087,7275,6921,1205,Départementales12015,53003,17.41,48.22,2.35,Rose,#FF5E9A
14058,Mme BUGGIN Maryline et M. LEDROIT Yannick,Union de la gauche,BC-UG,2015,Départementales,2,52,53,03,15087,6696,6187,1583,Départementales22015,53003,25.59,44.38,3.37,Rose clair,#FFAECD
14059,Mme BUGGIN Maryline et M. LEDROIT Yannick,Union de la gauche,BC-UG,2015,Départementales,2,52,53,03,15087,6696,6187,1583,Départementales22015,53003,25.59,44.38,3.37,Rose,#FF5E9A
14060,Mme CASALINO Françoise et M. PAILHES Wilfrid,Union de la gauche,BC-UG,2015,Départementales,1,84,26,15,21320,10899,10536,3431,Départementales12015,26015,32.56,51.12,1.7,Rose clair,#FFAECD
14061,Mme CASALINO Françoise et M. PAILHES Wilfrid,Union de la gauche,BC-UG,2015,Départementales,1,84,26,15,21320,10899,10536,3431,Départementales12015,26015,32.56,51.12,1.7,Rose,#FF5E9A
14062,Mme CASALINO Françoise et M. PAILHES Wilfrid,Union de la gauche,BC-UG,2015,Départementales,2,84,26,15,21321,11203,10453,5060,Départementales22015,26015,48.41,52.54,3.52,Rose clair,#FFAECD
14063,Mme CASALINO Françoise et M. PAILHES Wilfrid,Union de la gauche,BC-UG,2015,Départementales,2,84,26,15,21321,11203,10453,5060,Départementales22015,26015,48.41,52.54,3.52,Rose,#FF5E9A
14064,Mme CATRAIN Isabelle et M. POUZOL Michel,Union de la gauche,BC-UG,2015,Départementales,1,11,91,03,38114,17980,17265,5905,Départementales12015,91003,34.2,47.17,1.88,Rose clair,#FFAECD
14065,Mme CATRAIN Isabelle et M. POUZOL Michel,Union de la gauche,BC-UG,2015,Départementales,1,11,91,03,38114,17980,17265,5905,Départementales12015,91003,34.2,47.17,1.88,Rose,#FF5E9A
14066,Mme CATRAIN Isabelle et M. POUZOL Michel,Union de la gauche,BC-UG,2015,Départementales,2,11,91,03,38123,17718,16525,7216,Départementales22015,91003,43.67,46.48,3.13,Rose clair,#FFAECD
14067,Mme CATRAIN Isabelle et M. POUZOL Michel,Union de la gauche,BC-UG,2015,Départementales,2,11,91,03,38123,17718,16525,7216,Départementales22015,91003,43.67,46.48,3.13,Rose,#FF5E9A
14068,Mme CAVRET Marie Paule et M. POUNGUI Jean-Clovis,Union de la gauche,BC-UG,2015,Départementales,1,52,72,05,17955,8989,8422,1790,Départementales12015,72005,21.25,50.06,3.16,Rose clair,#FFAECD
14069,Mme CAVRET Marie Paule et M. POUNGUI Jean-Clovis,Union de la gauche,BC-UG,2015,Départementales,1,52,72,05,17955,8989,8422,1790,Départementales12015,72005,21.25,50.06,3.16,Rose,#FF5E9A
14070,Mme CAZIER Pauline et M. JEANSANNETAS Eric,Union de la gauche,BC-UG,2015,Départementales,1,75,23,13,6375,3378,3125,1362,Départementales12015,23013,43.58,52.99,3.97,Rose clair,#FFAECD
14071,Mme CAZIER Pauline et M. JEANSANNETAS Eric,Union de la gauche,BC-UG,2015,Départementales,1,75,23,13,6375,3378,3125,1362,Départementales12015,23013,43.58,52.99,3.97,Rose,#FF5E9A
14072,Mme CAZIER Pauline et M. JEANSANNETAS Eric,Union de la gauche,BC-UG,2015,Départementales,2,75,23,13,6375,3392,2928,1800,Départementales22015,23013,61.48,53.21,7.28,Rose clair,#FFAECD
14073,Mme CAZIER Pauline et M. JEANSANNETAS Eric,Union de la gauche,BC-UG,2015,Départementales,2,75,23,13,6375,3392,2928,1800,Départementales22015,23013,61.48,53.21,7.28,Rose,#FF5E9A
14074,Mme CHANTECAILLE Martine et M. GABORIAU Philippe,Union de la gauche,BC-UG,2015,Départementales,1,52,85,12,28881,14561,13887,4324,Départementales12015,85012,31.14,50.42,2.33,Rose clair,#FFAECD
14075,Mme CHANTECAILLE Martine et M. GABORIAU Philippe,Union de la gauche,BC-UG,2015,Départementales,1,52,85,12,28881,14561,13887,4324,Départementales12015,85012,31.14,50.42,2.33,Rose,#FF5E9A
14076,Mme CHANTECAILLE Martine et M. GABORIAU Philippe,Union de la gauche,BC-UG,2015,Départementales,2,52,85,12,28712,14244,13208,6344,Départementales22015,85012,48.03,49.61,3.61,Rose clair,#FFAECD
14077,Mme CHANTECAILLE Martine et M. GABORIAU Philippe,Union de la gauche,BC-UG,2015,Départementales,2,52,85,12,28712,14244,13208,6344,Départementales22015,85012,48.03,49.61,3.61,Rose,#FF5E9A
14078,Mme CHAPUIS Mélanie et M. PETITPRETRE Jean,Union de la gauche,BC-UG,2015,Départementales,1,24,36,01,13436,7245,6857,2363,Départementales12015,36001,34.46,53.92,2.89,Rose clair,#FFAECD
14079,Mme CHAPUIS Mélanie et M. PETITPRETRE Jean,Union de la gauche,BC-UG,2015,Départementales,1,24,36,01,13436,7245,6857,2363,Départementales12015,36001,34.46,53.92,2.89,Rose,#FF5E9A
14080,Mme CHAPUIS Mélanie et M. PETITPRETRE Jean,Union de la gauche,BC-UG,2015,Départementales,2,24,36,01,13435,7628,7285,3037,Départementales22015,36001,41.69,56.78,2.55,Rose clair,#FFAECD
14081,Mme CHAPUIS Mélanie et M. PETITPRETRE Jean,Union de la gauche,BC-UG,2015,Départementales,2,24,36,01,13435,7628,7285,3037,Départementales22015,36001,41.69,56.78,2.55,Rose,#FF5E9A
14082,Mme CHARDRON Nathalie et M. MESSAGUE Jean-Luc,Union de la gauche,BC-UG,2015,Départementales,1,52,53,06,15913,8118,7654,1436,Départementales12015,53006,18.76,51.01,2.92,Rose clair,#FFAECD
14083,Mme CHARDRON Nathalie et M. MESSAGUE Jean-Luc,Union de la gauche,BC-UG,2015,Départementales,1,52,53,06,15913,8118,7654,1436,Départementales12015,53006,18.76,51.01,2.92,Rose,#FF5E9A
14084,Mme CHARLOT Eliane et M. ESNAULT Bernard,Union de la gauche,BC-UG,2015,Départementales,1,27,89,13,11066,5479,5241,564,Départementales12015,89013,10.76,49.51,2.15,Rose clair,#FFAECD
14085,Mme CHARLOT Eliane et M. ESNAULT Bernard,Union de la gauche,BC-UG,2015,Départementales,1,27,89,13,11066,5479,5241,564,Départementales12015,89013,10.76,49.51,2.15,Rose,#FF5E9A
14086,Mme CHARRET-GODARD Océane et M. PIAN Jean-Yves,Union de la gauche,BC-UG,2015,Départementales,1,27,21,11,11022,5781,5533,1983,Départementales12015,21011,35.84,52.45,2.25,Rose clair,#FFAECD
14087,Mme CHARRET-GODARD Océane et M. PIAN Jean-Yves,Union de la gauche,BC-UG,2015,Départementales,1,27,21,11,11022,5781,5533,1983,Départementales12015,21011,35.84,52.45,2.25,Rose,#FF5E9A
14088,Mme CHARRET-GODARD Océane et M. PIAN Jean-Yves,Union de la gauche,BC-UG,2015,Départementales,2,27,21,11,11022,5539,5131,2426,Départementales22015,21011,47.28,50.25,3.7,Rose clair,#FFAECD
14089,Mme CHARRET-GODARD Océane et M. PIAN Jean-Yves,Union de la gauche,BC-UG,2015,Départementales,2,27,21,11,11022,5539,5131,2426,Départementales22015,21011,47.28,50.25,3.7,Rose,#FF5E9A
14090,Mme CHATTON Valérie et M. RINFRAY Guy,Union de la gauche,BC-UG,2015,Départementales,1,53,35,02,21308,10852,10286,2549,Départementales12015,35002,24.78,50.93,2.66,Rose clair,#FFAECD
14091,Mme CHATTON Valérie et M. RINFRAY Guy,Union de la gauche,BC-UG,2015,Départementales,1,53,35,02,21308,10852,10286,2549,Départementales12015,35002,24.78,50.93,2.66,Rose,#FF5E9A
14092,Mme CHAUVEAU Gisèle et M. GOURVIL Claude,Union de la gauche,BC-UG,2015,Départementales,1,52,53,11,10761,5546,5271,1938,Départementales12015,53011,36.77,51.54,2.56,Rose clair,#FFAECD
14093,Mme CHAUVEAU Gisèle et M. GOURVIL Claude,Union de la gauche,BC-UG,2015,Départementales,1,52,53,11,10761,5546,5271,1938,Départementales12015,53011,36.77,51.54,2.56,Rose,#FF5E9A
14094,Mme CHAUVEAU Gisèle et M. GOURVIL Claude,Union de la gauche,BC-UG,2015,Départementales,2,52,53,11,10761,5498,5129,2393,Départementales22015,53011,46.66,51.09,3.43,Rose clair,#FFAECD
14095,Mme CHAUVEAU Gisèle et M. GOURVIL Claude,Union de la gauche,BC-UG,2015,Départementales,2,52,53,11,10761,5498,5129,2393,Départementales22015,53011,46.66,51.09,3.43,Rose,#FF5E9A
14096,Mme CHRISTLEN Odile et M. KASMI Taoufik,Union de la gauche,BC-UG,2015,Départementales,1,44,67,05,34054,15997,15320,997,Départementales12015,67005,6.51,46.98,1.99,Rose clair,#FFAECD
14097,Mme CHRISTLEN Odile et M. KASMI Taoufik,Union de la gauche,BC-UG,2015,Départementales,1,44,67,05,34054,15997,15320,997,Départementales12015,67005,6.51,46.98,1.99,Rose,#FF5E9A
14098,Mme CLAIR Marie-Christine et M. PAUL Gérard,Union de la gauche,BC-UG,2015,Départementales,1,76,32,13,9849,5209,4870,1903,Départementales12015,32013,39.08,52.89,3.44,Rose clair,#FFAECD
14099,Mme CLAIR Marie-Christine et M. PAUL Gérard,Union de la gauche,BC-UG,2015,Départementales,1,76,32,13,9849,5209,4870,1903,Départementales12015,32013,39.08,52.89,3.44,Rose,#FF5E9A
14100,Mme CLAIR Marie-Christine et M. PAUL Gérard,Union de la gauche,BC-UG,2015,Départementales,2,76,32,13,9844,5390,5012,2438,Départementales22015,32013,48.64,54.75,3.84,Rose clair,#FFAECD
14101,Mme CLAIR Marie-Christine et M. PAUL Gérard,Union de la gauche,BC-UG,2015,Départementales,2,76,32,13,9844,5390,5012,2438,Départementales22015,32013,48.64,54.75,3.84,Rose,#FF5E9A
14102,Mme CLERC Sylvie et M. SAC Patrice,Union de la gauche,BC-UG,2015,Départementales,1,11,91,02,31715,14271,13773,4625,Départementales12015,91002,33.58,45.0,1.57,Rose clair,#FFAECD
14103,Mme CLERC Sylvie et M. SAC Patrice,Union de la gauche,BC-UG,2015,Départementales,1,11,91,02,31715,14271,13773,4625,Départementales12015,91002,33.58,45.0,1.57,Rose,#FF5E9A
14104,Mme CLERC Sylvie et M. SAC Patrice,Union de la gauche,BC-UG,2015,Départementales,2,11,91,02,31717,14278,13436,6440,Départementales22015,91002,47.93,45.02,2.65,Rose clair,#FFAECD
14105,Mme CLERC Sylvie et M. SAC Patrice,Union de la gauche,BC-UG,2015,Départementales,2,11,91,02,31717,14278,13436,6440,Départementales22015,91002,47.93,45.02,2.65,Rose,#FF5E9A
14106,Mme CLERET Laurence et M. RECOURS Alfred,Union de la gauche,BC-UG,2015,Départementales,1,28,27,08,15904,8345,7962,3455,Départementales12015,27008,43.39,52.47,2.41,Rose clair,#FFAECD
14107,Mme CLERET Laurence et M. RECOURS Alfred,Union de la gauche,BC-UG,2015,Départementales,1,28,27,08,15904,8345,7962,3455,Départementales12015,27008,43.39,52.47,2.41,Rose,#FF5E9A
14108,Mme CLERET Laurence et M. RECOURS Alfred,Union de la gauche,BC-UG,2015,Départementales,2,28,27,08,15906,8580,7939,4787,Départementales22015,27008,60.3,53.94,4.03,Rose clair,#FFAECD
14109,Mme CLERET Laurence et M. RECOURS Alfred,Union de la gauche,BC-UG,2015,Départementales,2,28,27,08,15906,8580,7939,4787,Départementales22015,27008,60.3,53.94,4.03,Rose,#FF5E9A
14110,Mme CLERET Leslie et M. YUNG Patrice,Union de la gauche,BC-UG,2015,Départementales,1,28,27,14,15670,7059,6776,1708,Départementales12015,27014,25.21,45.05,1.81,Rose clair,#FFAECD
14111,Mme CLERET Leslie et M. YUNG Patrice,Union de la gauche,BC-UG,2015,Départementales,1,28,27,14,15670,7059,6776,1708,Départementales12015,27014,25.21,45.05,1.81,Rose,#FF5E9A
14112,Mme CLOAREC Dominique et M. DESHORS Guillaume,Union de la gauche,BC-UG,2015,Départementales,1,11,92,16,40978,19701,19130,3063,Départementales12015,92016,16.01,48.08,1.39,Rose clair,#FFAECD
14113,Mme CLOAREC Dominique et M. DESHORS Guillaume,Union de la gauche,BC-UG,2015,Départementales,1,11,92,16,40978,19701,19130,3063,Départementales12015,92016,16.01,48.08,1.39,Rose,#FF5E9A
14114,Mme COHIC Gwénaëlle et M. LEMERLE Jacques,Union de la gauche,BC-UG,2015,Départementales,1,53,56,06,31564,16115,15297,3478,Départementales12015,56006,22.74,51.05,2.59,Rose clair,#FFAECD
14115,Mme COHIC Gwénaëlle et M. LEMERLE Jacques,Union de la gauche,BC-UG,2015,Départementales,1,53,56,06,31564,16115,15297,3478,Départementales12015,56006,22.74,51.05,2.59,Rose,#FF5E9A
14116,Mme COHIC Gwénaëlle et M. LEMERLE Jacques,Union de la gauche,BC-UG,2015,Départementales,2,53,56,06,31564,15265,13819,6471,Départementales22015,56006,46.83,48.36,4.58,Rose clair,#FFAECD
14117,Mme COHIC Gwénaëlle et M. LEMERLE Jacques,Union de la gauche,BC-UG,2015,Départementales,2,53,56,06,31564,15265,13819,6471,Départementales22015,56006,46.83,48.36,4.58,Rose,#FF5E9A
14118,Mme COJEAN Irène et M. COLIN Gérard,Union de la gauche,BC-UG,2015,Départementales,1,28,61,14,10699,5537,5170,2172,Départementales12015,61014,42.01,51.75,3.43,Rose clair,#FFAECD
14119,Mme COJEAN Irène et M. COLIN Gérard,Union de la gauche,BC-UG,2015,Départementales,1,28,61,14,10699,5537,5170,2172,Départementales12015,61014,42.01,51.75,3.43,Rose,#FF5E9A
14120,Mme COJEAN Irène et M. COLIN Gérard,Union de la gauche,BC-UG,2015,Départementales,2,28,61,14,10692,5684,5453,2348,Départementales22015,61014,43.06,53.16,2.16,Rose clair,#FFAECD
14121,Mme COJEAN Irène et M. COLIN Gérard,Union de la gauche,BC-UG,2015,Départementales,2,28,61,14,10692,5684,5453,2348,Départementales22015,61014,43.06,53.16,2.16,Rose,#FF5E9A
14122,Mme COLLET Monique et M. TIJANE Rachid,Union de la gauche,BC-UG,2015,Départementales,1,52,53,04,15549,7555,7140,967,Départementales12015,53004,13.54,48.59,2.67,Rose clair,#FFAECD
14123,Mme COLLET Monique et M. TIJANE Rachid,Union de la gauche,BC-UG,2015,Départementales,1,52,53,04,15549,7555,7140,967,Départementales12015,53004,13.54,48.59,2.67,Rose,#FF5E9A
14124,Mme COLUSSI Sylviane et M. RAMBAUD Didier,Union de la gauche,BC-UG,2015,Départementales,1,84,38,08,25468,13668,13194,4041,Départementales12015,38008,30.63,53.67,1.86,Rose clair,#FFAECD
14125,Mme COLUSSI Sylviane et M. RAMBAUD Didier,Union de la gauche,BC-UG,2015,Départementales,1,84,38,08,25468,13668,13194,4041,Départementales12015,38008,30.63,53.67,1.86,Rose,#FF5E9A
14126,Mme COLUSSI Sylviane et M. RAMBAUD Didier,Union de la gauche,BC-UG,2015,Départementales,2,84,38,08,25468,14212,13769,5399,Départementales22015,38008,39.21,55.8,1.74,Rose clair,#FFAECD
14127,Mme COLUSSI Sylviane et M. RAMBAUD Didier,Union de la gauche,BC-UG,2015,Départementales,2,84,38,08,25468,14212,13769,5399,Départementales22015,38008,39.21,55.8,1.74,Rose,#FF5E9A
14128,Mme COMPAN Corinne et M. GONZALES Jean Dominique,Union de la gauche,BC-UG,2015,Départementales,1,76,12,11,11944,6842,6255,1856,Départementales12015,12011,29.67,57.28,4.91,Rose clair,#FFAECD
14129,Mme COMPAN Corinne et M. GONZALES Jean Dominique,Union de la gauche,BC-UG,2015,Départementales,1,76,12,11,11944,6842,6255,1856,Départementales12015,12011,29.67,57.28,4.91,Rose,#FF5E9A
14130,Mme COMPAN Corinne et M. GONZALES Jean Dominique,Union de la gauche,BC-UG,2015,Départementales,2,76,12,11,11943,7086,6514,2289,Départementales22015,12011,35.14,59.33,4.79,Rose clair,#FFAECD
